id	name	north	south	east	west
15205	Sequoia Crest, Tulare Co, California, USA	36.1846	36.1819	-118.632	-118.635
15208	Nachiketa Tal, Mukhem Renge, Uttarakhand, India	30.6453	30.643	78.4719	78.4701
15209	Don Edwards San Francisco Bay NWR, Fremont, California, USA	37.5369	37.4946	-122.042	-122.102
15210	Millbrae, California, USA	37.6151	37.582	-122.374	-122.425
15211	Colusa National Wildlife Refuge, Colusa Co., California, USA	39.1999	39.1435	-122.034	-122.059
15212	Shark Harbor, Santa Catalina Island, California, USA	33.3845	33.3771	-118.464	-118.481
15213	Greece Canal Park, Rochester, New York, USA	43.1993	43.1914	-77.732	-77.7383
15214	Joshua Tree National Park, California, USA	34.1827	33.6173	-115.47	-116.251
15215	Venango Co., Pennsylvania, USA	41.6246	41.1717	-79.4778	-79.9998
15216	Rio Alto Trail, Reserva Los Cedros, Intag, Cotacachi Canton, Imbabura Province, Ecuador	0.392736	0.314116	-78.7564	-78.8303
15217	Chapman Forest State Park, Charles Co., Maryland, USA	38.6192	38.6165	-77.1146	-77.1173
15218	Northside Park, Fairfax Co., Virginia, USA	38.9131	38.9108	-77.2719	-77.2743
15219	Austin, Williamson county, Texas, USA	30.5169	30.0987	-97.5684	-97.9384
15220	Tichelgaten, Buren, Gelderland, Netherlands	52.1066	51.7125	5.60847	5.02571
15221	Don Edwards San Francisco Bay NWR EEC, Santa Clara Co., California, USA	37.4407	37.4348	-121.955	-121.964
15222	Sweeney Ridge, Pacifica, California, USA	37.608	37.6053	-122.453	-122.456
15223	Dracena Park, Piedmont, California, USA	37.8289	37.8258	-122.237	-122.24
15224	Aman Vihar, Dehradun, Uttarakhand, India	30.3616	30.3478	78.0855	78.0689
15225	Muirhead Springs Forest Preserve, Illinois, USA	42.0488	42.0461	-88.4505	-88.4532
15226	Cedar Point Preserve, Jacksonville, Florida, USA	30.4558	30.4531	-81.4485	-81.4512
15227	300 34th Ave., San Francisco, California, USA	37.7825	37.7821	-122.494	-122.495
15228	Target, Capitola Mall, Capitola, California, USA	36.9764	36.9737	-121.967	-121.97
15230	San Miguel, California, USA	35.7724	35.7373	-120.677	-120.706
15231	Edge of Appalachia Nature Preserve, Adams Co., Ohio, USA	38.712	38.7093	-83.4523	-83.455
15232	Edge of Appalachia Nature Preserve, Ohio, USA	38.712	38.7093	-83.4523	-83.455
15233	Ned Brown Preserve, Illinois, USA	42.0515	42.0275	-87.9867	-88.0314
15234	Moore Cove, Pisgah Forest, North Carolina, USA	35.3079	35.3052	-82.7739	-82.7766
15235	Port Vincent Louisiana	30.3922	30.324	-90.8209	-90.8957
15236	Ban Nhodphae, Phoukout, Xiengkhouang, Laos	80	-80	89	-89
15237	Tiffin University Paradiso Athletic Complex, Tiffin, Seneca Co., Ohio, USA	41.12	41.1174	-83.2145	-83.2172
15238	Valle de los Chillos Quito, Provincia de Pichincha, Ecuador	-0.304499	-0.322958	-78.4864	-78.4978
15239	Lake Verret, Louisiana, USA	29.9551	29.8208	-91.0765	-91.2031
15240	Sahastradhara, Dehradun, Uttarakhand, India	30.394	30.3817	78.1352	78.1227
15241	Cupertino, Santa Clara Co, California, USA	37.3401	37.2784	-121.996	-122.091
15242	Ensenada, Baja California, Mexico	31.9285	31.8215	-116.471	-116.626
15243	Rancho El Tule, Baja California, Mexico	31.9066	31.8756	-116.391	-116.485
15244	Lake Mohegan, Fairfield, Connecticut, USA	41.2079	41.2029	-73.253	-73.2567
15245	Ojos Negros, Baja California, Mexico	31.9092	31.8588	-116.288	-116.337
15246	Clermont, Florida, USA	28.624	28.4908	-81.6676	-81.8173
15247	Sajama National Park, Oruro Department, Bolivia	-17.9188	-18.26	-68.6893	-69.139
15248	Middle Canyon, Santa Catalina Island, California, USA	33.368	33.3426	-118.371	-118.424
15249	Las Trampas Regional Wilderness, Contra Costa Co., California, USA	37.8387	37.8028	-122.029	-122.066
15250	Potrero Hill Recreation Center, San Francisco, California, USA	37.7575	37.7548	-122.396	-122.398
15251	Punta Banda, Ensenada, Baja California, Mexico	31.7329	31.726	-116.687	-116.693
15252	Luzerne Co. Pennsylvania, USA	41.4272	40.902	-75.6006	-76.3197
15253	Laurel Canyon Trail, Tilden Park, Contra Costa Co, California, USA	37.9113	37.9111	-122.262	-122.262
15254	Santa Clara Valley Water District HQ, San Jose, California, USA	37.2491	37.247	-121.872	-121.875
15255	Edgar M. Queeny county park, Missouri, USA	38.6256	38.6024	-90.4809	-90.4978
15256	Memory Trail, Tilden Park, Berkeley, California, USA	37.9072	37.9045	-122.266	-122.268
15257	Los Gatos Mountains, California, USA	37.2379	37.2334	-122.007	-122.013
15258	Old Farm Recreation Area, St. Louis, Missouri, USA	38.6867	38.683	-90.4871	-90.4912
15260	near Boulder Creek, Santa Cruz Co., California, USA	37.1515	37.1007	-122.072	-122.121
15261	Palisades, Santa Catalina Island, California, USA	33.3259	33.3146	-118.354	-118.39
15262	Manchester State Park, Mendocino Co., California, USA	38.9945	38.9805	-123.686	-123.706
15263	Stengel Beach, Sonoma Co., California, USA	38.718	38.7158	-123.457	-123.461
15264	Swoyersville, Luzerne Co, Pennsylvania, USA	41.3148	41.2803	-75.861	-75.8987
15265	Changdeokgung Palace, Seoul, South Korea	37.5808	37.578	126.994	126.989
15266	St. Francisville, Louisiana, USA	30.8067	30.7691	-91.3619	-91.3938
15267	Bullrush Canyon, Santa Catalina Island, California, USA	33.3472	33.3374	-118.4	-118.471
15268	Friends Community Park, Harford Co., Maryland, USA	39.5839	39.5812	-76.3813	-76.3853
15269	Rancho Peñasquitos, San Diego, California, USA	32.9886	32.9349	-117.081	-117.168
15270	Department of Redundancy Department, San Diego Co., California, USA	32.9388	32.9361	-117.129	-117.132
15271	Descanso Canyon, Catalina Island, California, USA	33.3591	33.3507	-118.327	-118.345
15272	Blackjack Campground, Santa Catalina Island, California, USA	33.3868	33.3841	-118.405	-118.408
15273	Don Edwards Wildlife Preserve, Aviso, California, USA	37.4407	37.438	-121.959	-121.962
15274	Tilden Nature Area Environmental Education Center, Tilden Park, Berkeley, California, USA	37.9112	37.9085	-122.264	-122.267
15275	Guerrero Negro, Baja California, Mexico	28.0597	27.9534	-114.011	-114.097
15276	Yellow Creek State Forest, Salineville, Ohio, USA	40.6574	40.6547	-80.7991	-80.8018
15277	Mount Gilead State Park, Mount Gilead, Ohio, USA	40.5499	40.5472	-82.8174	-82.8201
15278	Pressley Cove, Pisgah Forest, North Carolina, USA	35.313	35.3084	-82.7305	-82.7425
15279	Sherman, Connecticut, USA	41.6668	41.5181	-73.4506	-73.5307
15280	The State Botanical Garden of Georgia, Athens, Georgia, USA	33.909	33.8971	-83.3756	-83.394
15281	Babaji Cave, Uttarakhand, India	29.8346	29.8319	79.467	79.4643
15282	Bella Vista Cloud Forest Reserve, Tandapaya, Pinchacha, Ecuador	0.0122219	0.00055464	-78.6867	-78.6969
15283	Garden Bay, British Columbia, Canada	49.6615	49.6587	-124.024	-124.029
15284	Kernville, Kern Co., California, USA	35.7923	35.6022	-118.41	-118.466
15285	Carson Valley, Douglas Co., Nevada, USA	39.034	38.8681	-119.681	-119.818
15286	Ban Nhuanthong, Paek, Xiengkhuoang, Laos	20.5086	18.5086	104.352	102.352
15288	Limestone Canyon, Orange Co., California, USA	33.7469	33.7014	-117.661	-117.707
15289	Bootjack Campground, Mount Tamalpais State Park, Marin Co., California, USA	37.9106	37.9083	-122.601	-122.603
15290	Shenandoah Apartments, Athens, Georgia, USA	33.935	33.9316	-83.3333	-83.3387
15291	Gunpowder Falls State Park: Hammerman Area, Middle River, Maryland, USA	39.3668	39.3578	-76.3393	-76.3568
15292	Kanjiramkulam, Kerala, India	8.36802	8.35011	77.0627	77.0426
15293	Thatchers park, Illinois, USA	41.9028	41.8883	-87.8242	-87.8353
15294	Baywood, Suffolk Co., New York, USA	40.7706	40.7436	-73.2821	-73.2861
15295	Connetquot River State Park, North Great River, Suffolk co., New York, USA	40.771	40.758	-73.1263	-73.1503
15296	Brightwaters, Suffolk co., New York, USA	40.7156	40.7023	-73.2411	-73.266
15297	Whoseepee park, Brightwaters, Suffolk co., New York, USA	40.7283	40.7256	-73.268	-73.2707
15298	Heckscher State Park, Great River, Suffolk co., New York, USA	40.7177	40.7004	-73.1445	-73.1822
15299	Poplar Creek Forest Preserve, Illinois, USA	42.0152	42.0115	-88.2614	-88.2698
15300	Winnick Woods, Cape Elizabeth, Maine, USA	43.6124	43.6004	-70.2566	-70.2675
15301	Jon J. Duerr Forest Preserve, Illinois, USA	41.976	41.9696	-88.2948	-88.3089
15302	Carrabassett Valley, Maine, USA	45.1284	45.0072	-70.133	-70.4062
15303	Baker Dam, Avalon, Santa Catalina Island, California, USA	33.3416	33.3403	-118.337	-118.339
15304	Quail Valley, Middle Ranch, Santa Catalina Island, California, USA	33.3566	33.3554	-118.444	-118.446
15305	Baird Creek Greenway, Green Bay, Wisconsin, USA	44.513	44.4982	-87.9132	-87.9546
15306	Woodpecker Trail, Point Reyes National Seashore, California, USA	38.0399	38.0369	-122.801	-122.803
15307	Fernandez Ranch, John Muir Land Trust, Martinez, California, USA	38.0004	37.9955	-122.203	-122.211
15308	Residential home, Xaghara, Gozo, Malta	36.0522	36.0488	14.2688	14.2634
15309	Snake Hill Wildlife Management Area, Monongalia Co., West Virginia, USA	39.6208	39.6101	-79.8205	-79.8314
15310	Loch lomond, Scotland	56.3065	56.0056	-4.51612	-4.72053
15311	Brentwood, Suffolk co., New York, USA	40.7721	40.7467	-73.2662	-73.2778
15312	Lost Padres National Forest, San Luis Obispo Co., California, USA	34.6031	34.6004	-119.504	-119.507
15313	Round Valley Regional Preserve, Contra Costa Co., California, USA	37.8676	37.8482	-121.742	-121.787
15314	Ben Weston Beach, Santa Catalina Island, California, USA	33.3691	33.3639	-118.468	-118.482
15316	Lake Chabot Golf Course, Oakland, California, USA	37.7463	37.7397	-122.116	-122.124
15318	Saratoga Quarry Park, Saratoga, California, USA	37.2531	37.2504	-122.046	-122.049
15319	Redwood Gulch Rd., Saratoga, California, USA	37.2678	37.258	-122.094	-122.103
15320	Nickajack Cave, Jasper, Tennessee, USA	34.9963	34.9906	-85.6116	-85.6172
15321	University of Malta, Msida, Malta	35.9037	35.9008	14.4859	14.4817
15322	MCAST Institute of Agribusiness, Qormi, Malta	35.8715	35.8688	14.481	14.4783
15323	El Verde West Indies, Puerto Rico, USA	18.3402	18.3375	-65.8244	-65.8271
15324	Great Bluffs State Park, Minnesota, USA	43.9408	43.9381	-91.4072	-91.4099
15325	Poly Canyon, San Luis Obispo, California, USA	35.3096	35.3069	-120.657	-120.66
15326	Avalon, Santa Catalina Island, California, USA	33.3484	33.3349	-118.319	-118.336
15327	White's Landing, Santa Catalina Island, California, USA	33.3977	33.3872	-118.37	-118.394
15328	Day Lake, Wisconsin, USA	46.1777	46.175	-90.9078	-90.9105
15329	Catherine Wolters Wilderness Area, Presque Isle, Wisconsin, USA	46.2337	46.231	-89.6697	-89.6724
15330	Barkhausen Waterfowl Preserve, Wisconsin, USA	44.6058	44.5924	-88.0195	-88.0391
15331	Burnidge Forest Preserve, Illinois, USA	42.068	42.0564	-88.3615	-88.3694
15332	Lake Silkworth, Pennsylvania, USA	41.2769	41.2708	-76.0785	-76.0846
15333	Santiago Oaks Regional Park, Orange Co., California, USA	33.8392	33.8105	-117.736	-117.779
15334	Tallgrass Prairie Heritage Park, Windsor, Ontario, Canada	42.2658	42.2624	-83.0636	-83.0682
15335	Osterwald, Springe, Lower Saxony, Germany	52.1368	52.1164	9.65894	9.59568
15336	San Joaquín, Mexico	20.9204	20.9087	-99.5618	-99.5745
15337	Sibley Park, Buckhead, Atlanta, Georgia, USA	33.8304	33.8274	-84.393	-84.3944
15338	Bloomsburg, Pennsylvania, USA	41.0305	40.9866	-76.4429	-76.4802
15339	Bay Shore, New York, USA	40.759	40.6991	-73.2235	-73.2757
15340	Flinn Springs Park, El Cajon, California, USA	32.8486	32.8459	-116.859	-116.862
15341	Tekakwitha Woods Forest Preserve, Illinois, USA	41.9686	41.9618	-88.2979	-88.3059
15342	World's End, Boston Harbor Islands, Boston, Massachusetts, USA	42.2752	42.2573	-70.8668	-70.885
15344	Bexley, Ohio, USA	39.9822	39.9474	-82.9228	-82.9498
15345	Dassel-Mackensen, Solling, Lower Saxony, Germany	51.8277	51.821	9.67543	9.6635
15346	Cölbe, Hessen, Germany	50.8938	50.8207	8.8505	8.72421
15347	Nationalpark Harz, Germany	51.8598	51.6887	10.7455	10.3742
15348	Naturpark Solling-Vogler, Niedersachsen, Germany	51.8688	51.7941	9.60375	9.50683
15349	Winterscheid, Hessen, Germany	50.9316	50.9235	9.0526	9.04557
15350	Thale, Sachsen-Anhalt, Germany	51.7669	51.7192	11.0841	11.026
15351	Winzenburg, Lower Saxony, Germany	51.975	51.9099	9.98742	9.90559
15352	Itzehoe, Schleswig-Holstein, Germany	54.0456	53.9392	9.67325	9.29322
15353	Burgberg, Negenborn, Niedersachsen, Germany	51.855	51.832	9.92806	9.8676
15354	Mecklenheider Forst, Hannover-Nordhafen, Germany	52.4279	52.4246	9.68535	9.66596
15355	Claremont, California, USA	37.8617	37.8516	-122.234	-122.25
15356	Mount Saint Mary Park, Illinois, USA	41.9094	41.9053	-88.3062	-88.3128
15357	Cedar Point County Park, East Hampton, Suffolk Co., New York, USA	41.0409	41.0406	-72.2608	-72.2612
15358	Lake Skannatati, Tuxedo, New York, USA	41.2428	41.2415	-74.1025	-74.1058
15359	John Flemer Preserve, Franklin Township, New Jersey, USA	40.3757	40.3748	-74.6173	-74.6187
15360	Langum Park, Illinois, USA	41.907	41.9035	-88.3015	-88.3058
15361	Bay Shore, Suffolk Co., New York, USA	40.752	40.7022	-73.2235	-73.285
15362	John Witherspoon Woods, Princeton, New Jersey, USA	40.3704	40.3677	-74.6731	-74.6758
15363	Pisgah Lodge Campground, Pisgah National Forest, Transylvania Co., North Carolina, USA	35.4273	35.4246	-82.7554	-82.7581
15364	University of Puerto Rico, Río Piedras, San Juan, Puerto Rico, USA	18.4041	18.4014	-66.0485	-66.0512
15365	Hourai-kyo, Sakamoto, Shimada-shi, Shizuoka-ken, Japan	34.8176	34.8176	138.189	138.189
15366	Nicasio Resevoir, Marin Co, California, USA	38.0998	38.0655	-122.703	-122.758
15367	Ignacio, Novato, Marin, California, USA	38.0718	38.0691	-122.542	-122.544
15368	Streinebach, Landkreis Landberg, Germany	48.0733	48.0064	11.0808	11.0128
15369	Aero Dr., San Diego, California, USA	32.8135	32.806	-117.105	-117.154
15370	Wimpy Highveld East 1 Stop, Gauteng, South Africa	-26.0042	-26.0069	28.255	28.2523
15371	Arroyo Mocho, Alameda Co., California, USA	37.6082	37.4313	-121.496	-121.661
15372	Forest Park, Queens Co., New York, USA	40.7131	40.6924	-73.8359	-73.8702
15373	Swavelpoort, Gauteng, South Africa	-25.8245	-25.8379	28.3912	28.3636
15374	Sea-Tac Airport, Sea-Tac, Washington, USA	47.4709	47.4361	-122.294	-122.334
15375	Parque Nacional Cajas, Azuay, Ecuador	-2.74383	-2.94815	-79.1384	-79.3821
15376	Parque el Paraíso, Cuenca, Azuay, Ecuador	-2.90797	-2.91283	-78.985	-78.9911
15377	Kaapse bossen, Doorn, Netherlands	52.0409	52.0288	5.36439	5.35394
15378	Gallagher Beach, Santa Catalina Island, California, USA	33.3711	33.355	-118.343	-118.364
15379	Mount Orizaba, Santa Catalina Island, California, USA	33.3773	33.3727	-118.417	-118.423
15380	Fern Canyon, Santa Catalina Island, California, USA	33.3769	33.3735	-118.421	-118.433
15381	Volcan Mountain Wilderness Preserve, Julian, San Diego Co., California, USA	33.117	33.0983	-116.58	-116.6
15382	Limestone Canyon Regional Park	33.748	33.7011	-117.67	-117.707
15383	südlich Dünzelbach, Bayern, Germany	49.1521	47.1521	12.0215	10.0215
15384	Hasselt, Belgium	50.9816	50.8675	5.41495	5.21198
15385	Jerusalem Mill Village, Kingsville, Maryland, USA	39.4626	39.4575	-76.3877	-76.3955
15386	Emmanuel Baptist Church Victoria, 2121 Cedar Hill X Rd. Victoria, Vancouver Island, British Columbia, Canada	48.4586	48.4568	-123.313	-123.316
15387	Pride of Africa Nature Reserve, Gauteng, South Africa	-25.3269	-25.3351	28.3889	28.38
15389	Snowden Pond, Central Tract, Patuxent Research Refuge, Anne Arundel, Maryland, USA	39.0537	39.0521	-76.8128	-76.8164
15390	East end of Tipton Field, North Tract, Patuxent Research Refuge, Anne Arundel, Maryland, USA	39.0847	39.0825	-76.7466	-76.7512
15391	Lake Allen, North Tract, Patuxent Research Refuge, Anne Arundel, Maryland, USA	39.086	39.0809	-76.7313	-76.7352
15392	Hyde park, Vermont, USA	44.685	44.5724	-72.4767	-72.6505
15393	Lemon Bridge Area, North Tract, Patuxent Research Refuge, Anne Arundel, Maryland, USA	39.0413	39.0378	-76.7567	-76.7597
15394	Fresh Pond, Middlesex Co., Massachusetts, USA	42.39	42.3799	-71.1419	-71.1558
15395	MiraCosta College San Elijo Campus, Cardiff, Encinitas, San Diego Co., California, USA	33.1931	33.1894	-117.301	-117.305
15396	Valley Rd, Modderfontein, South Africa	-26.108	-26.1122	28.1478	28.1444
15397	Trinidad and Tobago	10.891	9.93209	-60.8574	-61.9363
15398	Pleasanton, California, USA	37.7027	37.6202	-121.799	-121.956
15399	Haypress, Santa Catalina Island, California, USA	33.3576	33.3473	-118.357	-118.368
15400	Curran Trail, Tilden Regional Park, Contra Costa Co., California, USA	37.9059	37.8985	-122.247	-122.254
15401	östlich Hofhegnenberg, Bayern, Germany	49.2227	47.2227	12.0388	10.0388
15402	Willapa hills, Washington, USA	46.6669	46.6651	-123.5	-123.503
15403	Reitz, Free State, South Africa	-27.7528	-27.8137	28.4904	28.4175
15404	Quarry Trail, Tilden Regional Park, Contra Costa Co., California, USA	37.9027	37.8905	-122.237	-122.25
15405	Silver Canyon, Santa Catalina Island, California, USA	33.4	33.3473	-118.361	-118.4
15406	Walter Sisulu Botanical Gardens, South Africa	-26.0852	-26.0879	27.8462	27.8435
15407	Bell Co., Kentucky, USA	36.9557	36.5826	-83.459	-83.9574
15409	West Beach, Whidbey Island, Washington, USA	48.3146	48.2419	-122.72	-122.762
15410	Oderwald, Landkreis Wolfenbüttel, Niedersachsen, Germany	53.0685	51.0685	11.5249	9.5249
15411	Sloan Canyon, Jamul, California, USA	32.7759	32.7672	-116.801	-116.808
15412	Owlet Lodge, Abra Patricia, Amazonas, Peru	-5.70557	-5.70827	-77.7925	-77.7952
15413	Somewhere in Nevada, New Mexico, Colorado, Wyoming, USA	45.2641	31.4884	-101.799	-120.41
15414	Modderfontein Nature Reserve, South Africa	-26.0687	-26.0714	28.1397	28.137
15415	Bays Mountain Park, Kingsport, Sullivan Co., Tennessee, USA	36.5274	36.5034	-82.5877	-82.6172
15416	Point Richmond, California, USA	37.9326	37.9082	-122.372	-122.402
15417	Ampandrana West Fokontany, Antananarivo 1 Commune, Antananarivo District, Analamanga Region, Madagascar	-18.9065	-18.9065	47.5318	47.5318
15418	Madagascar	-11.437	-26.2146	50.9985	42.7368
15419	Cascadia, Linn Co, Oregon, USA	44.4203	44.3713	-122.474	-122.533
15420	Ventersburg, Free State, South Africa	-28.053	-28.126	27.1604	27.1114
15421	Saint Nicholas Catholic Elementary School, St. Catharines, Ontario, Canada	43.1646	43.1628	-79.241	-79.2436
15423	Miramar Lake, San Diego, California, USA	32.9194	32.9149	-117.09	-117.097
15424	Ambohitantely Forest Reserve, Ambatoharanama Commune, Ankazobe District, Analamanga Region, Madagascar	-18.0985	-18.2291	47.3356	47.2689
15425	3620 Frei Rd., Sebastopol, California, USA	38.4412	38.4385	-122.848	-122.851
15426	2901 Gravenstein Highway N. Sebastopol, California, USA	38.4342	38.4335	-122.854	-122.855
15427	Ebey's Landing, Coupeville, Washington, USA	48.2039	48.1805	-122.689	-122.74
15428	Boarding House Dam, Watagans National Park, New South Wales, Australia	-32.999	-33.0003	151.41	151.398
15429	San de Fuca, Coupeville, Washington, USA	48.2377	48.2324	-122.717	-122.733
15430	Kelly Butte Natural Area, Portland, Multnomah Co., Oregon, USA	45.5024	45.497	-122.551	-122.565
15431	"Quebrada La Miel", Envigado, Antioquia, Colombia	6.18889	6.14373	-75.5582	-75.6057
15432	Ruffin Canyon Open Space, Murphy Canyon, San Diego, California, USA	80	-80	89	-89
15433	Archerfield Wetlands, Brisbane, Queensland, Australia	-27.5449	-27.5562	152.997	152.985
15434	Linbrook Woodlands, Hopkins Church Rd., Sewickley, Pennsylvania, USA	41.6063	39.6063	-79.1543	-81.1543
15435	Tables Bluffs Overlook, Humboldt Co, California, USA	40.6972	40.6945	-124.275	-124.278
15436	Belchertown, Massachusetts, USA	42.3588	42.1858	-72.3316	-72.4725
15437	The Pines, Watagans State Forest, New South Wales, Australia	-33.1104	-33.1131	151.305	151.302
15438	Algodão, Entre Rios, Bahia, Brazil	-12.0932	-12.3805	-37.8384	-38.0004
